'em	əm
hillman	ˈhɪlˌmæn
hillmann	ˈhɪlmən
hillmer	ˈhɪlməɹ
hillock	ˈhɪlək
hills	ˈhɪlz
hillsboro	ˈhɪlzbəɹoʊ
hillsborough	ˈhɪlzbəɹoʊ
hillsdale	ˈhɪlzˌdeɪl
hillsdown	ˈhɪlzˌdaʊn
hillside	ˈhɪlˌsaɪd
hillsides	ˈhɪlˌsaɪdz
hillsman	ˈhɪlsmən
hillson	ˈhɪlsən
hillstrom	ˈhɪlstɹəm
hilltop	ˈhɪlˌtɑp
hilltops	ˈhɪlˌtɑps
hilly	ˈhɪliː
hillyard	ˈhɪlˌjɑɹd
hillyer	ˈhɪliːəɹ
hilma	ˈhɪlmə
hilmer	ˈhɪlməɹ
hilmes	ˈhɪlmz
hilo	ˈhiːloʊ
hilpert	ˈhɪlpəɹt
hilsabeck	ˈhɪlsəˌbɛk
hilscher	ˈhɪlʃəɹ
hilsinger	ˈhɪlsəŋəɹ
hilsman	ˈhɪlzmən
hilson	ˈhɪlsən
hilt	ˈhɪlt
hiltner	ˈhɪltnəɹ
hilton	ˈhɪltən
hilts	ˈhɪlts
hiltunen	ˈhɪltənən
hilty	ˈhɪltiː
hiltz	ˈhɪlts
hilyard	həˈljɑɹd
hilyer	ˈhɪliːəɹ
him	ˈhɪm
him	ˌɪm
himalaya	ˌhɪməˈlaɪə
himalayan	ˌhɪməˈleɪən
himalayas	ˌhɪməˈlaɪəs
hime	ˈhaɪm
himebaugh	ˈhɪməbɑ
himel	ˈhɪməl
himes	ˈhaɪmz
himmel	ˈhɪməl
himmelberger	ˈhɪməlbəɹgəɹ
himmelfarb	ˈhɪməlˌfɑɹb
himmelsbach	ˈhɪməlsbɑk
himmelstein	ˈhɪməlstaɪn
himmelstein	ˈhɪməlstiːn
himmler	ˈhɪmləɹ
himont	ˈhɪmənt
himont	ˈhaɪmənt
himself	ˌhɪmˈsɛlf
hinch	ˈhɪnʧ
hinchcliff	ˈhɪnʧˌklɪf
hinchcliffe	ˈhɪnʧˌklɪf
hinchey	ˈhɪnʧiː
hinchliffe	ˈhɪnˌklɪf
hinchman	ˈhɪŋkmən
hinck	ˈhɪŋk
hinckley	ˈhɪŋkliː
hind	ˈhaɪnd
hinde	ˈhɪnd
hindelong	ˈhɪndəlɑŋ
hinder	ˈhɪndəɹ
hindered	ˈhɪndəɹd
hinderer	ˈhɪndəɹəɹ
hindering	ˈhɪndəɹɪŋ
hinderliter	ˈhɪndəɹliːtəɹ
hinderman	ˈhaɪndəɹmən
hinders	ˈhɪndəɹz
hindes	ˈhɪndz
hindi	ˈhɪndiː
hindle	ˈhɪndəl
hindley	ˈhɪndliː
hindman	ˈhaɪndmən
hindquarter	ˈhaɪnˌdwɔɹtəɹ
hindquarter	ˈhaɪndˌkɔɹtəɹ
hindquarters	ˈhaɪnˌdwɔɹtəɹz
hindquarters	ˈhaɪndˌkɔɹtəɹz
hindrance	ˈhɪndɹəns
hindrances	ˈhɪndɹənsəz
hinds	ˈhaɪndz
hindsight	ˈhaɪndˌsaɪt
hindsight	ˈhaɪnˌsaɪt
hindu	ˈhɪnˌduː
hinduism	ˈhɪnˌʤuːɪzəm
hindus	ˈhɪnˌduːz
hindustan	ˈhɪnduːsˌtæn
hine	ˈhaɪn
hinebaugh	ˈhɪnəbɑ
hineline	ˈhɪnəˌlaɪn
hinely	ˈhaɪnliː
hineman	ˈhaɪnmən
hiner	ˈhaɪnəɹ
hinerman	ˈhaɪnəɹmən
hines	ˈhaɪnz
hinesley	ˈhɪnəsliː
hinesley	ˈhaɪnsliː
hiney	ˈhɪniː
hing	ˈhɪŋ
hinge	ˈhɪnʤ
hinged	ˈhɪnʤd
hinger	ˈhɪnʤəɹ
hinges	ˈhɪnʤəz
hingham	ˈhɪŋəm
hingle	ˈhɪŋgəl
hingst	ˈhɪŋst
hingston	ˈhɪŋstən
hink	ˈhɪŋk
hinkel	ˈhɪŋkəl
hinkelman	ˈhɪŋkəlmən
hinkle	ˈhɪŋkəl
hinkley	ˈhɪŋkliː
hinkson	ˈhɪŋksən
hinman	ˈhɪnmən
hinmen	ˈhɪnmɛn
hinn	ˈhɪn
hinnant	ˈhɪnənt
hinnenkamp	ˈhɪnənkæmp
hinners	ˈhɪnəɹz
hinny	ˈhɪniː
hino	ˈhiːnoʊ
hinojos	hiːˈnoʊjoʊz
hinojosa	hiːnoʊˈʤoʊsə
hinote	ˌhɪˈnoʊt
hinrichs	ˈhɪnɹɪks
hinrichsen	ˈhɪnɹɪksən
hinsch	ˈhɪnʃ
hinsdale	ˈhɪnˌsdeɪl
hinshaw	ˈhɪnˌʃɑ
hinsley	ˈhɪnsliː
hinson	ˈhɪnsən
hint	ˈhɪnt
hinted	ˈhɪntəd
hinterland	ˈhɪntəɹˌlænd
hinterlands	ˈhɪntəɹˌlændz
hinting	ˈhɪntɪŋ
hinton	ˈhɪntən
hints	ˈhɪnts
hintz	ˈhɪnts
hintze	ˈhɪntz
hinz	ˈhɪnz
hinzack	ˈhɪnzæk
hinze	ˈhɪnz
hinzman	ˈhɪnzmən
hiott	ˈhaɪət
hip	ˈhɪp
hipbone	ˈhɪpˈboʊn
hipbones	ˈhɪpˈboʊnz
hipkins	ˈhɪpˌkɪnz
hipolito	ˈiːpoʊˈliːtoʊ
hipp	ˈhɪp
hippe	ˈhɪp
hippen	ˈhɪpən
hippensteel	ˈhɪpənstiːl
hipper	ˈhɪpəɹ
hippert	ˈhɪpəɹt
hippest	ˈhɪpəst
hippie	ˈhɪpiː
hippies	ˈhɪpiːz
hipple	ˈhɪpəl
hippler	ˈhɪpləɹ
hippo	ˈhɪpoʊ
hippocrates	ˈhɪpəˌkɹeɪts
hippocrates	həˈpɑkɹətiːz
hippocratic	ˌhɪpəˈkɹætɪk
hippodrome	ˈhɪpəˌdɹoʊm
hippolytus	həˈpɑlətəs
hippopotamus	ˌhɪpəˈpɑtəməs
hippopotamuses	ˌhɪpəˈpɑtəməsəz
hippos	ˈhɪpoʊz
hipps	ˈhɪps
hips	ˈhɪps
hipsher	ˈhɪpʃəɹ
hipskind	ˈhɪpˌskɪnd
hipwell	ˈhɪpˌwɛl
hirabayashi	hɪɹəbaɪˈɑʃiː
hiradin	hɪˈɹɑˌdɪn
hirai	hɪˈɹɑiː
hiram	ˈhaɪɹəm
hirano	hɪˈɹɑnoʊ
hirata	hɪˈɹɑtə
hirayama	hɪɹɑjˈjɑmə
hird	ˈhʌɹd
hire	ˈhaɪəɹ
hire	ˈhaɪɹ
hired	ˈhaɪəɹd
hires	ˈhaɪəɹz
hires	ˈhaɪɹz
hiriart	ˈhɪɹiːɑɹt
hiring	ˈhaɪɹɪŋ
hirings	ˈhaɪɹɪŋz
hirn	ˈhʌɹn
hiro	ˈhɪɹoʊ
hiroaki	ˌhɪɹoʊˈɑkiː
hirohito	ˌhɪɹoʊˈhiːˌtoʊ
hirohito	ˌhɪɹəˈhiːˌtoʊ
hiromasa	ˌhɪɹoʊˈmɑsə
hirons	ˈhɔɹənz
hirosakamoki	ˌhɪɹəsækəˈmoʊkiː
hirosakima	ˌhɪɹəsəˈkiːmə
hirose	hɪˈɹoʊseɪ
hiroshi	hɪˈɹoʊʃiː
hiroshima	ˌhɪɹoʊˈʃiːmə
hiroshima	ˌhɪˈɹoʊʃəmə
hirota	hɪˈɹoʊtə
hiroyuki	ˌhɪɹoʊˈjuːkiː
hirsch	ˈhʌɹʃ
hirschberg	ˈhʌɹʃbəɹg
hirschfeld	ˈhʌɹʃfɛld
hirschfield	ˈhʌɹskfiːld
hirschhorn	ˈhʌɹʃhəɹn
hirschi	ˈhɪɹskiː
hirschman	ˈhʌɹʃmən
hirschmann	ˈhʌɹʃmən
hirschy	ˈhʌɹʃiː
hirsh	ˈhʌɹʃ
hirshberg	ˈhʌɹʃbəɹg
hirshfield	ˈhʌɹʃfiːld
hirshhorn	ˈhʌɹʃˌhɔɹn
hirshhorn	ˈhʌɹˌʃɔɹn
hirshman	ˈhʌɹʃmən
hirst	ˈhʌɹst
hirt	ˈhʌɹt
hirth	ˈhʌɹθ
hirtle	ˈhʌɹtəl
hirtz	ˈhʌɹts
hirulog	ˈhɪˌɹuːlɑg
hirzel	ˈhʌɹzəl
his	ˈhɪz
his	həz
hisada	ˌhɪˈsɑdə
hisao	ˌhɪˈsɑoʊ
hisaw	ˈhaɪsɑ
hiscock	ˈhɪskək
hiscox	ˈhɪskɑks
hise	ˈhaɪz
hisel	ˈhɪsəl
hiser	ˈhaɪzəɹ
hisey	ˈhɪsiː
hisham	ˈhɪʃəm
hisle	ˈhaɪəl
hislop	ˈhɪsləp
hispanic	həsˈpænɪk
hispanics	həsˈpænɪks
hispano	həsˈpɑnoʊ
hispanoil	ˈhɪspəˌnɔɪl
hiss	ˈhɪs
hissed	ˈhɪst
hisself	ˌhɪˈsɛlf
hisses	ˈhɪsəz
hissing	ˈhɪsɪŋ
hissong	ˈhɪˌsɑŋ
histadrut	ˈhɪstədɹət
histamine	ˈhɪstəˌmiːn
histidine	ˈhɪstəˌdiːn
histogram	ˈhɪstəˌgɹæm
histograms	ˈhɪstəˌgɹæmz
histology	ˌhɪsˈtɑləʤiː
historian	ˌhɪsˈtɔɹiːən
historians	ˌhɪsˈtɔɹiːənz
historic	ˌhɪsˈtɔɹɪk
historical	ˌhɪsˈtɔɹɪkəl
historically	ˌhɪsˈtɔɹɪkəliː
historically	ˌhɪsˈtɔɹɪkliː
histories	ˈhɪstəɹiːz
histories	ˈhɪstɹiːz
historiography	ˌhɪsˌtɔɹiːˈɑgɹəfiː
history	ˈhɪstəɹiː
history	ˈhɪstɹiː
histrionic	ˌhɪstɹiːˈɑnɪk
histrionics	ˌhɪstɹiːˈɑnɪks
hit	ˈhɪt
hitachi	həˈtɑʧiː
hitch	ˈhɪʧ
hitchcock	ˈhɪʧˌkɑk
hitched	ˈhɪʧt
hitchens	ˈhɪʧənz
hitches	ˈhɪʧəz
hitchhike	ˈhɪʧˌhaɪk
hitchhiking	ˈhɪʧˌhaɪkɪŋ
hitching	ˈhɪʧɪŋ
hitchings	ˈhɪʧɪŋz
hitchins	ˈhɪˌʧɪnz
hitchman	ˈhɪʧmən
hitchner	ˈhɪʧnəɹ
hite	ˈhaɪt
hites	ˈhaɪts
hither	ˈhɪðəɹ
hitherto	ˈhɪˌðʌɹˈtuː
hitler	ˈhɪtləɹ
hitman	ˈhɪtˌmæn
hitoshi	həˈtoʊʃiː
hits	ˈhɪts
hitschler	ˈhɪtsləɹ
hitschler	ˈhɪʧləɹ
hitsman	ˈhɪtsmən
hitson	ˈhɪtsən
hitt	ˈhɪt
hitter	ˈhɪtəɹ
hitters	ˈhɪtəɹz
hitting	ˈhɪtɪŋ
hittite	ˈhɪtaɪt
hittite	ˈhɪˌtaɪt
hittle	ˈhɪtəl
hittner	ˈhɪtnəɹ
hitty	ˈhɪtiː
hitz	ˈhɪts
hitzeman	ˈhɪtsmən
hive	ˈhaɪv
hively	ˈhaɪvliː
hives	ˈhaɪvz
hiway	ˈhaɪˌweɪ
hix	ˈhɪks
hixenbaugh	hɪgˈzɛnbɑ
hixon	ˈhɪksən
hixson	ˈhɪksən
hizbollah	ˌhɪzˈboʊlə
hizer	ˈhaɪzəɹ
hjelm	həˈʤɛlm
hjelm	ˈʤɛlm
hjerpe	həˈʤʌɹp
hjerpe	ˈʤʌɹp
hjort	həˈʤɔɹt
hjort	ˈʤɔɹt
hlad	ˈhlæd
hlad	həˈlæd
hladik	ˈhlædɪk
hladik	həˈlædɪk
hladky	ˈhlædkiː
hladky	həˈlædkiː
hlavac	ˈhlɑvək
hlavac	həˈlɑvək
hlavacek	ˈhlɑvəʧɛk
hlavacek	həˈlɑvəʧɛk
hlavaty	hləˈvɑtiː
hlavaty	hələˈvɑtiː
hmm	ˈhmː
hmmm	ˈhʌm
hmong	ˈmɑŋ
hmong	ˈhmɑŋ
hmong	həˈmɑŋ
hnat	ˈhnæt
hnat	həˈnæt
hnat	ˈeɪʧˈnæt
hnat	ˈeɪˈʧɛˈneɪtiː
ho	ˈhoʊ
hoadley	ˈhoʊdliː
hoag	ˈhoʊg
hoagie	ˈhoʊgiː
hoagland	ˈhoʊglənd
hoaglin	ˈhoʊgˌlɪn
hoaglund	ˈhoʊglənd
hoagy	ˈhoʊgiː
hoak	ˈhoʊk
hoang	ˈhoʊŋ
hoar	ˈhɔɹ
hoard	ˈhɔɹd
hoarded	ˈhɔɹdəd
hoarding	ˈhɔɹdɪŋ
hoards	ˈhɔɹdz
hoare	ˈhɔɹ
hoarse	ˈhɔɹs
hoarseness	ˈhɔɹsnəs
hoary	ˈhɔɹiː
hoax	ˈhoʊks
hoaxes	ˈhoʊksəz
hob	ˈhɑb
hoback	ˈhoʊˌbæk
hoban	ˈhoʊbən
hobart	ˈhoʊˌbɑɹt
hobaugh	ˈhɑbɑ
hobbes	ˈhɑbiːz
hobbes	ˈhɑbz
hobbie	ˈhɑbiː
hobbies	ˈhɑbiːz
hobbing	ˈhɑbɪŋ
hobbins	ˈhɑˌbɪnz
hobble	ˈhɑbəl
hobbled	ˈhɑbəld
hobbles	ˈhɑbəlz
hobbling	ˈhɑbəlɪŋ
hobbling	ˈhɑblɪŋ
hobbs	ˈhɑbz
hobby	ˈhɑbiː
hobbyist	ˈhɑbiːəst
hobbyists	ˈhɑbiːəsts
hobbyists	ˈhɑbiːəss
hobbyists	ˈhɑbiːəs
hobday	ˈhɑbˌdeɪ
hobdy	ˈhɑbdiː
hoben	ˈhɑbən
hoberg	ˈhoʊbəɹg
hoberman	ˈhoʊbəɹmən
hobert	ˈhɑbəɹt
hobgood	ˈhɑbˌgʊd
hobin	ˈhoʊˌbɪn
hoblit	ˈhɑbˌlɪt
hobnail	ˈhɑbˌneɪl
hobnob	ˈhɑbˌnɑb
hobnobbing	ˈhɑbˌnɑbɪŋ
hobo	ˈhoʊboʊ
hoboes	ˈhoʊboʊz
hoboken	ˈhoʊboʊkən
hobs	ˈhɑbz
hobsbawm	hɑbˈsbɑm
hobson	ˈhɑbsən
hoc	ˈhɑk
hocevar	hoʊseɪˈvɑɹ
hoch	ˈhɑk
hochberg	ˈhɑkbəɹg
hochbrueckner	ˈhɑkˌbɹʌknəɹ
hochhalter	ˈhɑkhəltəɹ
hochhauser	ˈhɑkˌhaʊzəɹ
hochman	ˈhɑkmən
hochmuth	ˈhɑkˌmuːθ
hochstatter	ˈhɑkstətəɹ
hochstedler	ˈhɑkstədələɹ
hochstein	ˈhɑkstaɪn
hochstein	ˈhɑkstiːn
hochstetler	ˈhɑkstɛtələɹ
hochstetler	ˈhɑkstɛtləɹ
hochtief	ˈhɑkˌtiːf
hock	ˈhɑk
hockaday	ˈhɑkəˌdeɪ
hockberg	ˈhɑkbəɹg
hockenberry	ˈhɑkənˌbɛɹiː
hockenbury	ˈhɑkənˌbɛɹiː
hockensmith	ˈhɑkənˌsmɪθ
hocker	ˈhɑkəɹ
hockersmith	ˈhɑkəɹsˌmɪθ
hockett	ˈhɑkət
hockey	ˈhɑkiː
hockin	ˈhɑˌkɪn
hocking	ˈhɑkɪŋ
hockley	ˈhɑkliː
hockman	ˈhɑkmən
hockney	ˈhɑkniː
hoctor	ˈhɑktəɹ
hocus	ˈhoʊkəs
hocutt	ˈhɑkət
hodak	ˈhoʊdək
hodapp	ˈhɑdəp
hodde	ˈhɑd
hodder	ˈhɑdəɹ
hodding	ˈhɑdɪŋ
hoddur	ˈhɑdəɹ
hodel	ˈhoʊdəl
hodes	ˈhoʊdz
hodgdon	ˈhɑʤdən
hodge	ˈhɑʤ
hodgen	ˈhɑʤən
hodgens	ˈhɑʤənz
hodgepodge	ˈhɑʤˌpɑʤ
hodges	ˈhɑʤəz
hodgin	ˈhɑˌʤɪn
hodgins	ˈhɑˌʤɪnz
hodgkin	ˈhɑʤˌkɪn
hodgkins	ˈhɑʤˌkɪnz
hodgkinson	ˈhɑʤkənsən
hodgkiss	ˈhɑʤˌkɪs
hodgman	ˈhɑʤmən
hodgson	ˈhɑʤsən
hodkinson	ˈhɑdkənsən
hodnett	ˈhɑdnɛt
hodo	ˈhoʊdoʊ
hodsdon	ˈhɑdzdən
hodson	ˈhɑdsən
hoe	ˈhoʊ
hoechst	ˈhoʊkst
hoechst	ˈhoʊʃt
hoeck	ˈhoʊk
hoecker	ˈhoʊkəɹ
hoedown	ˈhoʊˌdaʊn
hoefer	ˈhoʊfəɹ
hoeffner	ˈhoʊfnəɹ
hoefle	ˈhoʊfəl
hoefler	ˈhoʊfələɹ
hoeflich	ˈhoʊflɪk
hoefling	ˈhoʊfəlɪŋ
hoefs	ˈhoʊfs
hoeft	ˈhoʊft
hoeg	ˈhoʊg
hoeger	ˈhoʊgəɹ
hoehn	ˈhoʊn
hoehne	ˈhoʊn
hoeing	ˈhoʊɪŋ
hoek	ˈhoʊk
hoeksema	ˈhoʊksɛmə
hoekstra	ˈhoʊkstɹə
hoel	ˈhoʊl
hoell	ˈhoʊl
hoelle	ˈhoʊl
hoelscher	ˈhoʊlʃəɹ
hoelterhoff	ˈhoʊltəɹˌhɑf
hoelting	ˈhoʊltɪŋ
hoelzel	ˈhoʊlzəl
hoelzer	ˈhoʊlzəɹ
hoen	ˈhoʊn
hoene	ˈhɑiːn
hoener	ˈhoʊnəɹ
hoenig	ˈhoʊnɪg
hoeper	ˈhoʊpəɹ
hoepfner	ˈhoʊpfnəɹ
hoepfner	ˈhoʊpnəɹ
hoepner	ˈhoʊpnəɹ
hoeppner	ˈhoʊpnəɹ
hoerig	ˈhɔɹɪg
hoerner	ˈhɔɹnəɹ
hoerr	ˈhɔɹ
hoes	ˈhoʊz
hoesch	ˈhoʊʃ
hoeschen	ˈhoʊʃən
hoesly	ˈhoʊsliː
hoeveler	ˈhoʊvləɹ
hoevet	ˈhoʊˌvɛt
hoey	ˈhoʊiː
hof	ˈhɑf
hofacker	ˈhɑfəkəɹ
hofbauer	ˈhɑfbaʊəɹ
hofer	ˈhoʊfəɹ
hoff	ˈhɑf
hoffa	ˈhɑfə
hoffacker	ˈhɑfəkəɹ
hoffart	ˈhɑfɑɹt
hoffarth	ˈhɑfɑɹθ
hoffecker	ˈhɑfɪkəɹ
hoffenberg	ˈhɑfənbəɹg
hoffer	ˈhɑfəɹ
hofferber	ˈhɑfəɹbəɹ
hoffert	ˈhɑfəɹt
hoffitz	ˈhɑfəts
hoffler	ˈhɑfələɹ
hoffman	ˈhɑfmən
hoffmann	ˈhɑfmən
hoffmaster	ˈhɑfˌmæstəɹ
hoffmeier	ˈhɑfmaɪəɹ
hoffmeister	ˈhɑfˌmaɪstəɹ
hoffmeyer	ˈhɑfmaɪəɹ
hoffner	ˈhɑfnəɹ
hoffpauir	ˈhɑfpaʊəɹ
hofi	ˈhoʊfiː
hofland	ˈhɑflənd
hofler	ˈhɑfləɹ
hofman	ˈhɑfmən
hofmann	ˈhɑfmən
hofmeister	ˈhɑfmaɪstəɹ
hofrichter	ˈhɑfɹɪktəɹ
hofstad	ˈhɑfstæd
hofstetter	ˈhɑfstɛtəɹ
hofstra	ˈhɑfstɹə
hog	ˈhɑg
hogan	ˈhoʊˌgɑn
hogan	ˈhoʊgən
hogans	ˈhoʊˌgɑnz
hogans	ˈhoʊgənz
hoganson	ˈhɑgənsən
hogarth	ˈhoʊˌgɑɹθ
hogarty	ˈhɑˌgɑɹtiː
hogberg	ˈhɑgbəɹg
hoge	ˈhoʊʤ
hogeland	ˈhɑgələnd
hogen	ˈhɑgən
hogenson	ˈhɑʤənsən
hoger	ˈhoʊgəɹ
hogg	ˈhɑg
hoggan	ˈhɑgən
hoggard	ˈhɑgəɹd
hoggart	ˈhɑgəɹt
hoggatt	ˈhɑgət
hogge	ˈhɑg
hogging	ˈhɑgɪŋ
hogland	ˈhɑglənd
hogle	ˈhoʊgəl
hoglund	ˈhɑglənd
hoglunds	ˈhɑgləndz
hognose	ˈhɑgˌnoʊz
hogrefe	ˈhɑgɹɛf
hogs	ˈhɑgz
hogsed	ˈhoʊgst
hogsett	ˈhɑgsɛt
hogston	ˈhɑgstən
hogue	ˈhoʊg
hogwash	ˈhɑgˌwɑʃ
hogwood	ˈhɑgˌwʊd
hoh	ˈhoʊ
hoheisel	ˈhoʊaɪsəl
hohenberger	ˈhoʊənbəɹgəɹ
hohensee	hɑhənˈsiː
hohenstein	ˈhoʊənstaɪn
hohenstein	ˈhoʊənstiːn
hohl	ˈhoʊl
hohler	ˈhoʊləɹ
hohlt	ˈhoʊlt
hohman	ˈhoʊmən
hohmann	ˈhoʊmən
hohn	ˈhɑn
hohner	ˈhoʊnəɹ
hohnstein	ˈhoʊnstaɪn
hohnstein	ˈhoʊnstiːn
hohorst	ˈhoʊˌhɔɹst
hoi	ˈhɔɪ
hoiland	hɔɪˈlænd
hoilman	ˈhɔɪlmən
hoisington	ˈhɔɪzɪŋtən
hoist	ˈhɔɪst
hoisted	ˈhɔɪstəd
hoisting	ˈhɔɪstɪŋ
hoists	ˈhɔɪsts
hoists	ˈhɔɪss
hoists	ˈhɔɪs
hoit	ˈhɔɪt
hoity	ˈhɔɪtiː
hoium	ˈhɑiːəm
hojnacki	həjˈnɑtskiː
hok	ˈhɑk
hokanson	ˈhɑkənsən
hoke	ˈhoʊk
hokenson	ˈhɑkənsən
hokey	ˈhoʊkiː
hokkaido	hoʊˈkaɪdoʊ
hokum	ˈhoʊkəm
hokuriku	ˌhɑkəɹˈiːˌkuː
hola	ˈolɑ
holaday	ˈhoʊlədeɪ
holahan	ˈhɑləhæn
holan	ˈhoʊlən
holaway	ˈhoʊləweɪ
holbein	ˈhoʊlbaɪn
holben	ˈhoʊlbən
holberg	ˈhoʊlbəɹg
holbert	ˈhoʊlbəɹt
holbrook	ˈhoʊlˌbɹʊk
holbrooke	ˈhoʊlbɹʊk
holbrooks	ˈhoʊlbɹʊks
holck	ˈhoʊlk
holcomb	ˈhoʊlkəm
holcombe	ˈhoʊlkəm
hold	ˈhoʊld
holda	ˈhoʊldə
holdaway	ˈhoʊldəˌweɪ
holde	ˈhoʊld
holdeman	ˈhoʊldmən
holden	ˈhoʊldən
holder	ˈhoʊldəɹ
holderbank	ˈhoʊldəɹˌbæŋk
holderbaum	ˈhoʊldəɹbaʊm
holderby	ˈhoʊldəɹbiː
holderfield	ˈhoʊldəɹˌfiːld
holderman	ˈhoʊldəɹmən
holderness	ˈhoʊldəɹnəs
holders	ˈhoʊldəɹz
holdfast	ˈhoʊlˌfæst
holding	ˈhoʊldɪŋ
holdings	ˈhoʊldɪŋz
holdman	ˈhoʊldmən
holdorf	ˈhoʊldɔɹf
holdout	ˈhoʊlˌdaʊt
holdouts	ˈhoʊlˌdaʊts
holdover	ˈhoʊlˌdoʊvəɹ
holdovers	ˈhoʊlˌdoʊvəɹz
holdren	ˈhoʊldəɹən
holdridge	ˈhoʊldɹɪʤ
holds	ˈhoʊldz
holdsworth	ˈhoʊldˌzwʌɹθ
holdup	ˈhoʊlˌdʌp
holdups	ˈhoʊlˌdʌps
hole	ˈhoʊl
holecek	ˈhɑlɪʧɛk
holed	ˈhoʊld
holeman	ˈhoʊlmən
holen	ˈhoʊlən
holes	ˈhoʊlz
holewinski	həˈluːɪnskiː
holford	ˈhoʊlfəɹd
holgate	ˈhoʊlˌgeɪt
holgerson	ˈhoʊlgəɹsən
holguin	ˈhoʊlˌgɪn
holian	ˈhoʊliːən
holick	ˈhɑlɪk
holiday	ˈhɑləˌdeɪ
holidays	ˈhɑləˌdeɪz
holidaysburg	ˈhɑləˌdeɪzbəɹg
holien	ˈhoʊliːən
holier	ˈhoʊliːəɹ
holiest	ˈhoʊliːəst
holifield	ˈhɑləˌfiːld
holihan	ˈhɑləhæn
holik	ˈhoʊlɪk
holiman	ˈhɑləmən
holiness	ˈhoʊliːnəs
holing	ˈhoʊlɪŋ
holistic	hoʊˈlɪstɪk
holl	ˈhɑl
holla	ˈhɑlə
hollabaugh	ˈhɑləˌbɑ
holladay	ˈhɑləˌdeɪ
hollan	ˈhɑlən
holland	ˈhɑlənd
hollander	ˈhɑləndəɹ
hollanders	ˈhɑləndəɹz
hollands	ˈhɑləndz
hollandsworth	ˈhɑləndˌzwʌɹθ
hollar	ˈhɑləɹ
hollars	ˈhɑləɹz
hollatz	ˈhɑləts
hollaway	ˈhɑləweɪ
holle	ˈhɑl
holleman	ˈhoʊlmən
hollen	ˈhɑlən
hollenbach	ˈhɑlənbɑk
hollenback	ˈhɑlənˌbæk
hollenbaugh	həˈlɛnbɑ
hollenbeck	ˈhɑlənˌbɛk
hollenberg	ˈhɑlənbəɹg
hollender	ˈhɑlɛndəɹ
hollenkamp	ˈhɑlənkæmp
holler	ˈhɑləɹ
holleran	ˈhɑləɹən
hollerbach	ˈhɑləɹˌbɑk
hollered	ˈhɑləɹd
hollering	ˈhɑləɹɪŋ
hollern	ˈhɑləɹn
hollers	ˈhɑləɹz
hollett	ˈhɑlɛt
holley	ˈhɑliː
hollibaugh	ˈhɑliːˌbɑ
hollick	ˈhɑlɪk
holliday	ˈhɑləˌdeɪ
hollie	ˈhɑliː
hollier	ˈhɑliːəɹ
hollies	ˈhɑliːz
hollifield	ˈhɑləˌfiːld
holliman	ˈhɑləmən
hollimon	ˈhɑləmən
hollin	ˈhɑˌlɪn
holling	ˈhɑlɪŋ
hollinger	ˈhɑlɪŋəɹ
hollings	ˈhɑlɪŋz
hollings	ˈhɑlɪŋgz
hollingshead	ˈhɑlɪŋzˌhɛd
hollingsworth	ˈhɑlɪŋˌzwʌɹθ
hollingworth	ˈhɑlɪŋˌgwʌɹθ
hollins	ˈhɑˌlɪnz
hollinshead	ˈhɑlənˌshɛd
hollinshead	ˈhɑlənzˌhɛd
hollinsworth	ˈhɑlənˌswʌɹθ
hollinsworth	ˈhɑlənˌzwʌɹθ
hollis	ˈhɑˌlɪs
hollister	ˈhɑləstəɹ
holliston	ˈhɑləstən
hollman	ˈhɑlmən
hollmann	ˈhɑlmən
hollo	ˈhɑˌloʊ
hollobaugh	ˈhɑləbɑ
hollom	ˈhɑləm
holloman	ˈhɑloʊmən
hollomon	ˈhɑləmɑn
hollon	ˈhɑlən
hollopeter	ˈhɑləpiːtəɹ
holloran	ˈhɑləɹən
hollow	ˈhɑloʊ
holloway	ˈhɑloʊˌweɪ
hollowed	ˈhɑloʊd
hollowell	ˈhɑləwɛl
hollowing	ˈhɑloʊʊɪŋ
hollows	ˈhɑloʊz
hollstein	ˈhɑlstaɪn
hollstein	ˈhɑlstiːn
holly	ˈhɑliː
hollyfield	ˈhɑləˌfiːld
hollyfield	ˈhɑliːˌfiːld
hollyhead	ˈhɑliːˌhɛd
hollyhock	ˈhɑliːˌhɑk
hollyhocks	ˈhɑliːˌhɑks
hollywood	ˈhɑliːˌwʊd
holm	ˈhoʊm
holman	ˈhɑlmən
holmberg	ˈhoʊlmbəɹg
holmdale	ˈhoʊlmˌdeɪl
holme	ˈhoʊlm
holmen	ˈhɑlmɛn
holmer	ˈhoʊlməɹ
holmes	ˈhoʊmz
holmes	ˈhoʊlmz
holmgren	ˈhoʊlmgɹɛn
holmium	ˈhoʊlmiːəm
holmlund	ˈhoʊlmlənd
holmquest	ˈhoʊlmˌkwɛst
holmquist	ˈhoʊlmˌkwɪst
holmstrom	ˈhoʊlmstɹəm
holness	ˈhɑlnəs
holocaust	ˈhɑləˌkɑst
hologram	ˈhɑləˌgɹæm
holograms	ˈhɑləˌgɹæmz
holographic	ˌhɑləˈgɹæfɪk
holohan	ˈhɑləhæn
holquin	ˈhoʊlˌkwɪn
holroyd	ˈhoʊlˌɹɔɪd
holsapple	ˈhoʊlsəpəl
holscher	ˈhoʊlʃəɹ
holsclaw	ˈhoʊlsklɑ
holsey	ˈhoʊlsiː
